STYLE	QUALITY	YEAR_BUILT	GLA	BSMT	Open Porch/deck/Roof Only	COV Porch&Deck	Enclosed	Foundation	Garage	Carport
9616	3	1987	1120	0	NULL	NULL	NULL	1507	NULL	NULL
9724	3	1978	1536	0	NULL	NULL	NULL	1507	NULL	NULL
9612	2.5	1978	980	0	NULL	NULL	140	1510	NULL	NULL
9612	3.5	1998	980	0	NULL	160	NULL	1560	NULL	NULL
9614	3	1984	868	0	NULL	NULL	NULL	1510	NULL	NULL
9614	3	1980	896	0	NULL	NULL	NULL	1510	NULL	NULL
9616	3	1997	1248	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1968	768	0	NULL	384	100	1510	NULL	2004
9612	1	1975	952	0	161	112	NULL	1507	NULL	NULL
9724	2.5	1974	1904	0	24	100	NULL	1559	NULL	NULL
9612	1	1965	530	0	213	28	NULL	1510	NULL	NULL
9724	2.5	1972	1296	0	32	NULL	NULL	1559	NULL	NULL
9724	3	1979	1296	0	NULL	72	72	1560	NULL	NULL
9724	4.5	2020	1707	0	24	NULL	NULL	1559	NULL	NULL
9724	2	1973	1320	0	284	200	NULL	1560	NULL	NULL
9612	1	1972	840	0	24	NULL	NULL	1510	NULL	NULL
9724	4	2006	1173	0	NULL	1056	NULL	1559	NULL	NULL
9612	3	1986	600	0	NULL	NULL	NULL	1510	NULL	NULL
9612	3.5	1997	1744	0	NULL	NULL	NULL	1559	NULL	NULL
9612	2	1972	920	0	NULL	NULL	200	1507	NULL	NULL
9724	2.5	1971	1560	0	NULL	144	NULL	1559	NULL	NULL
9612	2	1960	809	0	NULL	NULL	33	1559	NULL	NULL
9612	1	1973	980	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1974	896	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	3	1981	812	0	NULL	480	NULL	NULL	NULL	NULL
9732	4.5	2018	2242	0	192	NULL	NULL	1559	NULL	NULL
9612	3	1983	980	0	384	NULL	209	1507	NULL	NULL
9724	4	2017	1271	0	24	735	NULL	1559	NULL	NULL
9728	4	2018	1566	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4.5	2019	2220	0	36	NULL	NULL	1559	NULL	2005
9612	2.5	1978	980	0	16	NULL	NULL	1510	NULL	NULL
9724	2.5	1971	1440	0	600	NULL	NULL	1560	NULL	2004
9724	3.5	1983	1680	0	280	180	96	1510	NULL	NULL
9612	1	1972	848	0	NULL	NULL	NULL	NULL	NULL	2004
9612	3.5	2018	746	0	432	80	NULL	1507	NULL	NULL
9724	4	1996	1792	0	NULL	NULL	NULL	1559	NULL	NULL
9724	1	1986	1248	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	3.5	2011	1050	0	NULL	NULL	NULL	1507	NULL	NULL
9724	4	2008	1407	0	80	NULL	NULL	1559	NULL	NULL
9612	1	1974	980	0	NULL	NULL	NULL	1510	NULL	NULL
9614	3	1993	1064	0	1059	NULL	NULL	1560	NULL	NULL
9724	3	1978	1440	0	288	NULL	192	1510	NULL	NULL
9612	1	1972	896	0	NULL	NULL	40	1510	NULL	NULL
9612	1	1972	700	0	NULL	NULL	1	NULL	NULL	NULL
9612	2	1972	952	0	242	70	NULL	1510	NULL	2005
9612	2	1973	910	0	NULL	NULL	64	1507	NULL	NULL
9724	2	1976	1440	0	116	NULL	NULL	1560	NULL	NULL
9612	2	1974	952	0	NULL	NULL	64	1510	NULL	NULL
9612	2.5	1977	784	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1972	938	0	144	NULL	NULL	1510	NULL	NULL
9612	2.5	1977	720	0	344	NULL	NULL	1507	NULL	NULL
9724	4	2008	1438	0	32	NULL	NULL	1559	NULL	NULL
9616	3.5	1999	832	0	648	NULL	NULL	1507	NULL	2006
9612	1	1971	840	0	24	NULL	NULL	1507	NULL	NULL
9724	2.5	1972	1200	0	40	40	NULL	1559	NULL	NULL
9724	4	1999	1971	0	260	NULL	NULL	1560	NULL	NULL
9724	3.5	1984	1440	0	264	NULL	NULL	NULL	528	NULL
9612	1	1965	304	0	NULL	84	NULL	NULL	NULL	2004
9614	2	1970	1230	0	NULL	NULL	160	1560	NULL	NULL
9724	3.5	1986	1680	0	940	240	NULL	1560	NULL	NULL
9724	3.5	1989	1568	0	64	36	NULL	1560	NULL	NULL
9724	3.5	1985	1943	0	24	480	NULL	1559	NULL	2004
9612	2.5	1979	576	0	NULL	NULL	NULL	1507	NULL	NULL
9724	2.5	1972	2224	0	NULL	688	NULL	1559	NULL	NULL
9614	3	1983	980	0	NULL	NULL	NULL	1507	NULL	NULL
9724	4	1987	1456	0	NULL	120	420	1559	NULL	NULL
9724	2.5	1972	2328	0	NULL	140	240	1559	NULL	2004
9724	2.5	1972	1680	0	400	NULL	NULL	1513	NULL	NULL
9724	4	1981	1512	0	NULL	157	NULL	1559	NULL	2006
9612	2.5	1980	980	0	NULL	NULL	NULL	NULL	NULL	NULL
9724	4	2001	1179	0	36	NULL	NULL	1559	NULL	NULL
9724	4	2001	2037	0	NULL	92	NULL	1559	NULL	NULL
9724	4	2000	1559	0	NULL	448	NULL	1559	NULL	NULL
9836	5	2002	1973	0	928	NULL	259	1559	550	NULL
9724	4	1999	1782	0	368	847	NULL	1560	NULL	NULL
9612	3.5	2014	1140	0	16	NULL	NULL	1559	NULL	NULL
9724	4	2008	1674	0	NULL	NULL	NULL	1559	NULL	NULL
9724	3.5	1981	1782	0	NULL	NULL	NULL	1560	NULL	NULL
9612	1	1973	600	0	NULL	34	NULL	1507	NULL	NULL
9612	2.5	1985	980	0	NULL	160	NULL	1510	NULL	NULL
9724	4	2015	1213	0	NULL	487	NULL	1560	NULL	NULL
9724	4	2018	1387	0	20	245	NULL	1559	NULL	NULL
9724	4	2015	1655	0	228	NULL	NULL	1559	NULL	NULL
9724	4	2018	1600	0	16	NULL	NULL	1559	NULL	NULL
9612	2.5	1965	1385	0	175	NULL	410	1507	NULL	NULL
9724	4.5	2019	2060	0	444	NULL	NULL	1559	NULL	NULL
9612	3	1997	924	0	NULL	NULL	NULL	1510	NULL	NULL
9724	4.5	2019	2006	0	32	NULL	NULL	1559	NULL	NULL
9724	4	1999	1040	0	48	312	NULL	1559	NULL	NULL
9612	2.5	1979	938	0	90	NULL	NULL	1510	NULL	NULL
9724	2	1975	1560	0	24	NULL	NULL	1560	NULL	NULL
9612	2.5	1990	938	0	NULL	NULL	320	1510	NULL	NULL
9612	3	1979	924	0	112	NULL	NULL	1510	NULL	NULL
9612	2.5	1978	952	0	32	NULL	NULL	1507	NULL	NULL
9724	4.5	1998	1836	0	71	NULL	NULL	1559	1444	NULL
9724	4	1994	2928	0	NULL	728	NULL	1559	1080	NULL
9612	3	1982	868	0	NULL	NULL	NULL	1507	NULL	NULL
9614	2	1972	980	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1963	624	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	2	1971	840	0	NULL	NULL	NULL	1507	NULL	NULL
9616	5	2019	1056	0	NULL	NULL	NULL	1507	NULL	NULL
9724	4.5	2011	1701	0	360	336	NULL	1559	1063	NULL
9724	4	2019	1511	0	NULL	NULL	NULL	1560	NULL	NULL
9724	3	1991	1582	0	NULL	NULL	NULL	1560	NULL	NULL
9724	2.5	1971	1344	0	NULL	36	416	1513	NULL	NULL
9728	4.5	1996	2228	0	238	48	NULL	1559	NULL	2004
9614	2	1977	700	0	NULL	NULL	NULL	1510	NULL	NULL
9614	4	1994	980	0	NULL	NULL	NULL	1510	NULL	NULL
9612	1	1976	840	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1973	840	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1972	868	0	300	NULL	NULL	1507	NULL	NULL
9612	3	1984	2100	0	NULL	264	NULL	1559	NULL	NULL
9724	3	1977	1680	0	230	NULL	NULL	1510	NULL	NULL
9612	3.5	2011	1050	0	NULL	NULL	NULL	1507	NULL	NULL
9724	4	1998	2052	0	553	480	NULL	1507	NULL	NULL
9724	2.5	1973	1080	0	NULL	NULL	NULL	1560	NULL	NULL
9724	4.5	2019	2305	0	NULL	NULL	NULL	1559	NULL	NULL
9614	3	1986	952	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	4	1995	1216	0	NULL	NULL	NULL	1507	NULL	NULL
9614	3	1983	1120	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	3.5	2008	408	0	NULL	210	NULL	1507	NULL	NULL
9612	2.5	1983	1008	0	NULL	NULL	100	1510	NULL	NULL
9614	3.5	1996	784	0	NULL	568	NULL	1510	NULL	2004
9724	3.5	1987	1568	0	16	560	NULL	1510	NULL	NULL
9724	4	2002	1404	0	40	NULL	NULL	1559	NULL	NULL
9724	3.5	1982	1248	0	192	NULL	NULL	1507	NULL	NULL
9728	4.5	1998	1232	0	NULL	NULL	NULL	1559	NULL	NULL
9728	3	1979	1624	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1966	720	0	NULL	32	NULL	1511	NULL	NULL
9724	2.5	1970	1426	0	NULL	341	NULL	1507	NULL	NULL
9728	3	1985	1904	0	NULL	NULL	NULL	1510	NULL	NULL
9612	2	1975	1339	0	272	NULL	NULL	1510	NULL	NULL
9612	1	1975	720	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1967	744	0	NULL	NULL	NULL	1507	NULL	NULL
9836	5	2003	2855	1	3228	NULL	NULL	NULL	936	NULL
9612	1	1976	980	0	NULL	NULL	NULL	1507	NULL	NULL
9836	5	2002	2061	0	NULL	NULL	NULL	1559	NULL	NULL
9612	3.5	1996	952	0	16	96	NULL	1507	NULL	2004
9724	4	2001	1782	1	444	64	NULL	NULL	NULL	NULL
9724	4	1993	960	0	108	NULL	NULL	1559	NULL	NULL
9612	1	1973	924	0	NULL	128	NULL	NULL	NULL	NULL
9724	4	2015	1494	0	208	NULL	NULL	1510	NULL	NULL
9724	3	1979	1232	0	NULL	90	NULL	1510	NULL	NULL
9724	3.5	1981	960	0	144	NULL	NULL	1510	NULL	NULL
9612	1	1971	1008	0	351	NULL	NULL	1508	NULL	NULL
9614	3.5	1996	1064	0	112	220	NULL	1507	NULL	2006
9612	3	1989	648	0	1020	NULL	NULL	1507	NULL	NULL
9612	3	1994	840	0	NULL	200	NULL	1510	NULL	NULL
9724	2.5	1973	1536	0	20	330	72	1510	NULL	NULL
9612	2.5	1982	1008	0	NULL	NULL	NULL	1510	NULL	NULL
9612	2	1978	980	0	NULL	NULL	NULL	1510	NULL	NULL
9612	3	1981	980	0	32	NULL	NULL	1510	NULL	NULL
9724	3.5	1978	1000	0	50	NULL	NULL	1510	NULL	NULL
9724	2.5	1972	1248	0	NULL	96	544	1507	NULL	NULL
9724	3.5	1995	1152	0	NULL	NULL	NULL	1510	NULL	NULL
9724	3.5	1982	1782	0	NULL	534	NULL	1560	552	NULL
9612	2.5	1979	840	0	NULL	NULL	NULL	1510	NULL	NULL
9612	1	1970	672	0	16	NULL	NULL	1510	NULL	NULL
9614	2.5	1977	1036	0	NULL	192	NULL	1510	NULL	NULL
9724	4	1995	1120	0	1034	144	NULL	1507	NULL	2005
9724	2	1974	1680	0	24	250	NULL	1507	NULL	NULL
9612	3	1981	896	0	24	128	NULL	1507	NULL	2004
9612	3	1981	910	0	24	NULL	NULL	1507	NULL	NULL
9612	2	1973	910	0	24	NULL	NULL	1507	NULL	NULL
9612	3	1982	980	0	24	NULL	NULL	1507	NULL	NULL
9612	2	1972	910	0	24	NULL	NULL	1507	NULL	NULL
9612	1	1973	720	0	NULL	24	NULL	1507	NULL	2004
9612	1	1974	980	0	24	240	NULL	1507	NULL	NULL
9612	3	1983	980	0	NULL	192	NULL	1507	NULL	NULL
9724	2	1975	1380	0	NULL	224	NULL	1507	NULL	NULL
9612	3.5	1991	924	0	48	NULL	NULL	1510	NULL	NULL
9612	1	1973	980	0	NULL	160	NULL	1510	NULL	NULL
9612	3	1997	788	0	NULL	NULL	32	1507	NULL	NULL
9612	2	1973	1344	0	NULL	NULL	NULL	1507	NULL	NULL
9612	1	1960	540	0	120	NULL	NULL	1507	NULL	2004
9612	2.5	1982	600	0	NULL	NULL	NULL	NULL	NULL	NULL
9610	2	1967	360	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	2.5	1987	600	0	NULL	NULL	NULL	NULL	NULL	2004
9612	1	1973	728	0	NULL	NULL	80	1513	NULL	2004
9614	3	1983	952	0	NULL	168	NULL	1507	NULL	NULL
9614	2	1978	952	0	NULL	NULL	NULL	1510	NULL	NULL
9724	3.5	1981	1152	0	NULL	100	100	1512	NULL	NULL
9724	3	1979	1440	0	NULL	64	224	NULL	NULL	2004
9724	4	2005	2128	0	16	80	NULL	1559	NULL	NULL
9612	3	1993	1064	0	584	NULL	NULL	1560	NULL	NULL
9724	4	1996	1310	0	16	NULL	192	1560	NULL	NULL
9724	4	2004	2066	0	208	NULL	NULL	1559	NULL	2004
9612	3	1998	1080	0	325	NULL	NULL	1512	NULL	NULL
9728	4	1998	1080	0	396	NULL	NULL	1559	NULL	NULL
9612	3	1989	440	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	2.5	1977	924	0	NULL	NULL	NULL	1507	NULL	NULL
9612	2	1973	980	0	NULL	120	144	1510	NULL	NULL
9612	3	1980	784	0	NULL	NULL	NULL	1510	NULL	NULL
9724	2	1970	1058	0	20	NULL	NULL	1507	NULL	NULL
9724	4	2008	1984	0	16	80	NULL	1559	NULL	NULL
9612	3	2008	1155	0	641	NULL	NULL	1510	NULL	NULL
9724	3.5	1987	1344	0	NULL	NULL	NULL	1510	NULL	NULL
9724	3.5	1983	1152	0	NULL	NULL	NULL	1510	NULL	NULL
9724	4	2005	1260	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4	1999	1708	0	NULL	NULL	NULL	1559	NULL	NULL
9612	3.5	1995	896	0	84	NULL	NULL	1510	NULL	2004
9724	3	1978	1248	0	648	NULL	NULL	1513	NULL	NULL
9612	1	1971	1212	0	NULL	160	NULL	NULL	NULL	NULL
9612	1	1970	868	0	NULL	212	NULL	1560	NULL	2004
9724	3.5	1980	1326	0	NULL	64	NULL	1510	NULL	NULL
9614	3	1982	1128	0	NULL	NULL	NULL	1511	NULL	NULL
9612	1	1972	672	0	16	NULL	NULL	1507	NULL	NULL
9612	3	1981	957	0	283	NULL	NULL	1559	NULL	NULL
9724	4	2003	2262	1	726	NULL	NULL	1559	NULL	NULL
9724	3.5	1980	1932	0	NULL	940	NULL	1513	NULL	NULL
9724	3	1973	980	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4	2000	1848	0	369	96	NULL	1559	NULL	NULL
9612	3	1986	924	0	96	NULL	NULL	1560	NULL	NULL
9724	4	2001	1768	0	24	NULL	NULL	1560	NULL	NULL
9612	1	1974	1238	0	128	176	NULL	1510	NULL	NULL
9612	1	1971	720	0	128	NULL	NULL	1510	NULL	NULL
9612	1	1974	952	0	160	NULL	NULL	1508	NULL	NULL
9612	2	1976	840	0	NULL	210	NULL	1560	NULL	NULL
9724	4	2007	1352	0	112	NULL	NULL	1559	NULL	NULL
9724	2.5	1975	1224	0	168	NULL	NULL	1560	NULL	NULL
9612	2.5	1981	980	0	24	NULL	NULL	1510	NULL	2004
9724	4	2008	2280	0	NULL	NULL	NULL	1559	NULL	NULL
9724	3.5	1986	1249	0	NULL	120	120	1513	NULL	NULL
9724	4.5	2020	1519	0	16	NULL	NULL	1559	NULL	NULL
9836	4.5	2007	2058	0	40	NULL	NULL	1559	NULL	NULL
9614	3	1979	924	0	NULL	NULL	NULL	1510	NULL	NULL
9612	3	1982	1248	0	NULL	NULL	NULL	1507	NULL	NULL
9616	3	1983	980	0	NULL	NULL	NULL	1510	NULL	NULL
9724	4	1996	1792	0	272	200	NULL	1559	NULL	NULL
9610	3	1986	300	0	112	NULL	NULL	1510	NULL	NULL
9612	3	1997	980	0	480	NULL	NULL	1507	NULL	NULL
9612	1	1976	924	0	16	NULL	NULL	1507	NULL	NULL
9616	2	1973	928	0	NULL	NULL	NULL	1510	NULL	NULL
9724	4	2007	1850	0	NULL	385	NULL	NULL	NULL	NULL
9614	4	1995	952	0	NULL	NULL	NULL	1510	NULL	NULL
9612	3.5	1999	1152	0	NULL	128	NULL	1559	NULL	NULL
9724	3.5	2000	1540	0	72	NULL	NULL	1507	NULL	NULL
9724	4	2019	2085	0	604	NULL	NULL	1559	NULL	NULL
9612	3	1995	910	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	4	2014	756	0	NULL	NULL	NULL	1507	NULL	NULL
9612	3	1986	881	0	204	NULL	NULL	1510	NULL	NULL
9616	3	1984	1088	0	NULL	NULL	NULL	1507	NULL	NULL
9612	4	2020	1090	0	NULL	NULL	NULL	1559	NULL	NULL
9614	3	1971	784	0	NULL	240	NULL	1513	NULL	NULL
9724	4.5	2019	2305	0	NULL	NULL	NULL	1559	NULL	NULL
9612	3	1998	1280	0	12	NULL	NULL	1510	NULL	NULL
9724	4	1996	1352	0	815	NULL	NULL	1559	NULL	NULL
9724	4	1999	1296	0	397	NULL	NULL	1559	NULL	NULL
9724	4	2017	2006	0	NULL	NULL	NULL	1559	NULL	NULL
9728	4.5	2019	1789	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4.5	2019	2006	0	NULL	NULL	NULL	1559	NULL	NULL
9724	3.5	1994	1344	0	NULL	NULL	NULL	1507	NULL	NULL
9612	3	1986	980	0	80	NULL	NULL	1507	NULL	NULL
9612	2	1976	1620	0	1772	NULL	NULL	1507	287	NULL
9612	1	1970	840	0	840	NULL	160	1507	NULL	NULL
9612	1	1971	1054	0	NULL	420	360	1510	NULL	NULL
9612	3	1981	980	0	NULL	150	84	1507	NULL	NULL
9612	1	1972	768	0	NULL	NULL	360	1510	NULL	NULL
9724	4	2019	1707	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4	2009	1512	1	975	NULL	NULL	NULL	NULL	NULL
9612	2.5	1978	1008	0	50	162	NULL	1513	NULL	2004
9724	4.5	2020	1473	0	NULL	NULL	NULL	1559	NULL	NULL
9724	3	1980	1440	0	108	200	NULL	1510	NULL	NULL
9612	3.5	2008	1064	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4.5	2021	2319	0	NULL	NULL	NULL	1559	NULL	NULL
9724	3.5	1999	1152	0	96	NULL	NULL	1510	NULL	NULL
9724	4	1979	2094	0	628	NULL	NULL	1559	NULL	NULL
9616	3.5	1999	1216	0	100	NULL	NULL	1513	NULL	NULL
9724	4	1995	1680	0	NULL	424	80	1559	NULL	NULL
9724	2.5	1970	1152	0	NULL	NULL	NULL	NULL	NULL	NULL
9724	4.5	2021	1780	0	146	NULL	NULL	1559	NULL	NULL
9612	2.5	1982	756	0	36	70	NULL	1507	NULL	NULL
9724	4	1998	1404	0	NULL	NULL	NULL	1559	NULL	NULL
9724	4	1996	1568	0	360	NULL	NULL	1560	NULL	2004
9612	1	1970	840	0	180	NULL	NULL	1510	NULL	NULL
9612	3	1994	1184	0	48	NULL	NULL	1510	NULL	NULL
9724	2.5	1975	1974	0	1808	96	NULL	1507	NULL	NULL
9836	4.5	2003	2260	0	24	191	NULL	1559	NULL	NULL
9612	1	1970	1104	0	80	160	NULL	1513	NULL	2005
9724	2.5	1974	1416	0	NULL	498	NULL	1510	NULL	NULL
9612	2	1975	1040	0	544	NULL	NULL	1559	NULL	NULL
9612	3.5	2003	1568	0	32	NULL	NULL	1559	NULL	NULL
9724	3	1979	1344	0	1344	318	NULL	1510	NULL	NULL
9724	2	1973	1440	0	NULL	NULL	240	1507	NULL	NULL
9724	4	2009	1182	0	NULL	336	NULL	1559	NULL	2004
9724	4.5	2016	1279	0	73	NULL	NULL	1559	NULL	NULL
9724	4	1985	1792	1	552	144	NULL	1559	NULL	NULL
9612	1	1973	1536	0	35	NULL	NULL	1510	NULL	NULL
9724	3.5	2001	1296	0	96	NULL	NULL	1507	NULL	NULL
9616	4	1998	1056	0	NULL	NULL	NULL	1510	NULL	NULL
9612	2.5	1978	938	0	20	NULL	NULL	1510	NULL	NULL
9728	4	1991	1736	0	NULL	NULL	NULL	1507	NULL	NULL
9616	4	1991	1120	0	NULL	NULL	NULL	1507	NULL	NULL
9724	3	1983	1296	0	NULL	NULL	NULL	1507	NULL	NULL
9836	5	2021	4090	0	49	563	NULL	1559	NULL	NULL
9612	1	1974	672	0	100	NULL	NULL	1507	NULL	2004
9612	2.5	1980	720	0	NULL	120	120	1560	NULL	NULL
9612	2	1976	1064	0	NULL	240	NULL	1510	NULL	NULL
9724	3.5	1986	1456	0	NULL	541	NULL	1560	NULL	NULL
9612	1	1974	980	0	240	120	96	1507	NULL	NULL
9612	1	1973	672	0	150	108	NULL	1560	NULL	NULL
9612	1	1974	980	0	NULL	NULL	280	1513	NULL	NULL
9724	4	1994	1568	0	610	NULL	NULL	1559	NULL	NULL
9616	4	1996	1152	0	NULL	NULL	NULL	1513	NULL	NULL
9612	1	1972	798	0	NULL	NULL	NULL	1510	NULL	NULL
9614	3	1980	840	0	NULL	NULL	NULL	1510	NULL	NULL
9724	4	2000	960	0	NULL	32	NULL	1559	NULL	NULL
9724	3.5	1996	1056	0	NULL	24	NULL	1559	NULL	NULL
9612	3	1986	1000	0	228	NULL	NULL	1560	NULL	NULL
9612	2.5	1978	480	0	24	NULL	NULL	1510	NULL	NULL
9724	4	1997	1104	0	20	NULL	NULL	1559	NULL	NULL
9612	3	1995	784	0	80	NULL	NULL	1507	NULL	NULL
9732	4.5	2020	2305	0	152	476	NULL	1559	NULL	NULL
9724	5	2023	2242	0	NULL	NULL	NULL	1559	NULL	NULL
9614	4	1993	952	0	NULL	NULL	NULL	1512	NULL	NULL
9614	4	1998	952	0	NULL	NULL	NULL	1507	NULL	NULL
9616	3.5	1999	1088	0	NULL	NULL	NULL	1510	NULL	NULL
9612	2.5	1981	714	0	NULL	384	NULL	1507	NULL	NULL
9724	4	1996	1716	1	244	NULL	NULL	NULL	NULL	NULL
9724	4	2016	1718	0	864	96	NULL	1559	NULL	NULL
9616	3	1979	1068	0	NULL	NULL	NULL	1510	NULL	NULL
9728	4	1998	1568	0	NULL	NULL	NULL	1510	NULL	NULL
9728	4.5	2005	1663	0	32	270	NULL	1559	NULL	NULL
9614	3	1981	812	0	NULL	NULL	NULL	1507	NULL	NULL
9612	2	1976	952	0	NULL	NULL	NULL	1510	NULL	NULL
9612	2.5	1979	1008	0	412	NULL	NULL	1513	NULL	NULL
9612	3.5	2010	784	0	24	NULL	NULL	1507	NULL	NULL
9612	1	1974	1724	0	156	NULL	NULL	1511	NULL	NULL
9724	3.5	1975	1994	0	609	360	NULL	1512	899	NULL
9612	1	1970	624	0	160	NULL	NULL	NULL	NULL	2004
9612	3	1979	980	0	24	NULL	NULL	1507	NULL	NULL
9612	4	2021	640	0	NULL	NULL	NULL	1559	NULL	NULL
9612	2.5	1981	840	0	NULL	24	NULL	1560	NULL	NULL
9724	4	2001	1960	0	160	432	NULL	1560	NULL	NULL
9724	4	1999	1080	0	63	NULL	NULL	1559	NULL	NULL
9724	4.5	2017	1973	0	16	NULL	NULL	1559	900	NULL
9724	4	2009	1968	0	192	NULL	NULL	1559	NULL	NULL
9724	4.5	2021	1600	0	NULL	267	NULL	1559	NULL	NULL
9612	1	1963	550	0	NULL	NULL	NULL	1507	NULL	NULL
9724	4	1995	1809	0	2568	NULL	NULL	1559	NULL	NULL
9612	1	1965	624	0	80	NULL	NULL	1507	NULL	NULL
9728	3	1980	3438	0	3438	NULL	NULL	NULL	NULL	NULL
9612	3.5	1972	1345	0	300	200	NULL	1513	NULL	NULL
9724	3	1977	1440	0	NULL	468	NULL	1507	NULL	NULL
9728	4	2002	1404	0	480	NULL	NULL	1559	NULL	NULL
9612	3.5	2008	840	0	NULL	240	NULL	1559	NULL	NULL
9612	3.5	2017	1760	0	688	NULL	NULL	1559	NULL	NULL
9614	2.5	1979	980	0	32	160	NULL	1513	NULL	NULL
9728	4.5	1999	1782	0	234	NULL	NULL	1560	NULL	2004
9616	4	2005	1088	0	NULL	NULL	NULL	1510	NULL	NULL
9616	4	2001	1216	0	NULL	NULL	NULL	1510	NULL	NULL
9612	3	2000	320	0	1240	NULL	NULL	NULL	NULL	NULL
9612	3	1994	980	0	NULL	NULL	NULL	1507	NULL	NULL
9724	3.5	1993	1232	0	48	NULL	NULL	1510	NULL	NULL
9612	1	1973	1536	0	NULL	48	NULL	1508	NULL	NULL
9724	3.5	1982	1440	0	NULL	NULL	NULL	1510	NULL	NULL
9724	3.5	1995	972	0	NULL	NULL	NULL	1510	NULL	NULL
9724	4	1985	1764	0	756	192	NULL	1559	NULL	NULL
9728	4.5	2000	1498	0	NULL	NULL	NULL	1559	NULL	NULL
9612	2.5	1980	460	0	656	NULL	NULL	1513	NULL	2004
9724	3.5	1979	1440	0	24	264	NULL	1560	NULL	NULL
9612	3	1984	980	0	NULL	368	NULL	1507	NULL	NULL
9724	3	2000	840	0	NULL	NULL	NULL	NULL	NULL	NULL
9724	4	2021	2040	0	796	180	NULL	1559	NULL	NULL
9612	2	1973	784	0	NULL	NULL	NULL	NULL	NULL	NULL
9724	4.5	2022	1760	0	24	NULL	NULL	1559	NULL	NULL
9612	2.5	1983	980	0	18	NULL	NULL	1507	NULL	NULL
9724	3.5	1984	1512	0	12	273	NULL	1510	NULL	NULL
9612	1	1975	1184	0	NULL	128	NULL	NULL	NULL	NULL
9724	2	1975	1464	0	138	828	NULL	1507	NULL	NULL
9612	2.5	1977	910	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	3.5	2017	648	0	NULL	260	NULL	1559	NULL	NULL
9724	3.5	1984	1248	0	72	NULL	NULL	1560	NULL	NULL
9724	4.5	2021	1280	0	316	NULL	NULL	1559	NULL	NULL
9612	1	1972	840	0	NULL	384	NULL	NULL	NULL	2005
9728	4	1997	1456	0	NULL	NULL	NULL	1508	NULL	NULL
9614	3	1979	952	0	NULL	NULL	NULL	NULL	NULL	NULL
9728	4	1996	1707	0	16	208	NULL	1560	NULL	NULL
9724	4	2017	1494	0	304	NULL	NULL	NULL	NULL	NULL
9616	3	1982	928	0	NULL	NULL	NULL	1507	NULL	NULL
9614	2	1973	980	0	NULL	NULL	NULL	1510	NULL	NULL
9614	3	1978	840	0	NULL	NULL	NULL	1508	NULL	NULL
9616	4	1995	1280	0	NULL	NULL	NULL	1507	NULL	NULL
9836	5	2022	2833	0	NULL	NULL	NULL	1559	NULL	NULL
9612	2.5	1979	635	0	96	NULL	NULL	1507	NULL	NULL
9724	4.5	1996	1173	0	NULL	NULL	NULL	1559	NULL	2006
9724	4	2021	1798	0	1751	NULL	NULL	1559	NULL	NULL
9724	4.5	2023	2204	0	40	NULL	NULL	1559	NULL	NULL
9724	4	2017	1280	0	NULL	160	NULL	1559	NULL	NULL
9724	4.5	2022	1522	0	NULL	237	NULL	1559	NULL	NULL
9724	4	2022	2204	0	NULL	NULL	NULL	1559	NULL	NULL
9612	2.5	1983	980	0	NULL	32	NULL	1507	NULL	NULL
9836	5	2022	2445	0	NULL	678	NULL	1559	NULL	NULL
9724	4	1985	1761	0	352	NULL	NULL	1559	NULL	NULL
9724	4.5	2022	1493	0	NULL	18	NULL	1559	NULL	NULL
9724	3.5	1984	1536	0	NULL	NULL	NULL	NULL	NULL	NULL
9612	4	2017	216	0	NULL	NULL	NULL	NULL	NULL	NULL
9614	3	1979	742	0	NULL	NULL	NULL	1507	NULL	NULL
9616	3	1988	1216	0	NULL	NULL	NULL	1510	NULL	NULL
9612	3	1981	600	0	NULL	NULL	NULL	1510	NULL	NULL
9616	3	1998	960	0	NULL	NULL	NULL	1508	NULL	NULL
9724	4.5	2019	1600	0	NULL	NULL	NULL	1559	NULL	NULL
9616	5	2020	992	0	NULL	NULL	NULL	NULL	NULL	NULL
